order_id,order_date,product_id,product_name,category,supplier_name,warehouse,stock_quantity,order_quantity,cost_price,selling_price,delivery_days,region,Revenue,Cost,Profit,Inventory_Turnover,Stockout
ORD003530,2024-08-18,P288,Water Bottle,Stationary,Global Distributors,Chennai WH,793.0,194.0,171.15,222.76,6.0,East,43215.439999999995,33203.1,10012.339999999997,0.244640605296343,0
ORD003511,2024-06-14,P118,Printer Paper,Stationary,LMN Corp,Pune WH,666.0,153.0,156.2,50.13,3.0,West,7669.89,23898.6,-16228.71,0.22972972972972974,0
ORD003512,2024-08-28,P113,Pen,Utilities,ABC Supplies,Mumbai WH,443.0,118.0,141.05,81.6,6.0,South,9628.8,16643.9,-7015.100000000002,0.26636568848758463,0
ORD003513,,P228,Water Bottle,Maintenance,XYZ Traders,Mumbai WH,253.0,35.0,50.23,116.72,6.0,North,4085.2,1758.05,2327.1499999999996,0.1383399209486166,0
ORD003514,,P167,Printer Paper,Stationary,LMN Corp,Pune WH,443.0,179.0,141.4,178.03,6.0,North,31867.37,25310.600000000002,6556.769999999997,0.4040632054176072,0
ORD003515,,P268,Water Bottle,Stationary,ABC Supplies,Mumbai WH,529.0,117.0,,260.93,6.0,North,30528.81,,,0.22117202268431002,0
ORD003516,2024-10-23,P161,Printer Paper,Utilities,LMN Corp,Pune WH,443.0,147.0,72.93,154.2,8.0,North,22667.399999999998,10720.710000000001,11946.689999999997,0.33182844243792325,0
ORD003517,,P262,Water Bottle,Stationary,LMN Corp,Chennai WH,290.0,72.0,65.72,58.67,6.0,North,4224.24,4731.84,-507.60000000000036,0.2482758620689655,0
ORD003518,,P246,Notebook,Utilities,XYZ Traders,Mumbai WH,708.0,169.0,71.66,113.98,7.0,North,19262.62,12110.539999999999,7152.08,0.2387005649717514,0
ORD003519,2024-05-04,P134,Cleaning Liquid,Maintenance,Global Distributors,Chennai WH,73.0,82.0,86.66,216.29,6.0,North,17735.78,7106.12,10629.66,1.1232876712328768,0
ORD003520,,P131,Marker,Stationary,XYZ Traders,Mumbai WH,519.0,166.0,27.12,93.19,10.0,West,15469.539999999999,4501.92,10967.619999999999,0.3198458574181118,0
ORD003501,2024-05-06,P245,Marker,Maintenance,ABC Supplies,Pune WH,350.0,69.0,,152.66,10.0,West,10533.539999999999,,,0.19714285714285715,0
ORD003502,2024-08-19,P240,Marker,Maintenance,Global Distributors,Delhi WH,443.0,88.0,120.13,,10.0,East,,10571.439999999999,,0.1986455981941309,0
ORD003503,,P120,Cleaning Liquid,Stationary,ABC Supplies,Delhi WH,558.0,39.0,50.75,76.94,7.0,East,3000.66,1979.25,1021.4099999999999,0.06989247311827956,0
ORD003504,,P246,Pen,Stationary,ABC Supplies,Chennai WH,40.0,39.0,207.98,62.27,2.0,West,2428.53,8111.219999999999,-5682.689999999999,0.975,0
ORD003505,,P292,Notebook,Maintenance,LMN Corp,Delhi WH,443.0,0.0,66.74,70.88,9.0,East,0.0,0.0,0.0,0.0,0
ORD003506,,P237,Marker,Stationary,ABC Supplies,Chennai WH,443.0,112.0,34.58,134.66,6.0,North,15081.92,3872.96,11208.96,0.2528216704288939,0
ORD003507,2024-12-18,P270,Pen,Stationary,ABC Supplies,Mumbai WH,88.0,1.0,112.32,244.99,2.0,North,244.99,112.32,132.67000000000002,0.011363636363636364,0
ORD003508,2024-11-24,P137,Notebook,Utilities,LMN Corp,Pune WH,880.0,116.0,78.71,134.55,9.0,North,15607.800000000001,9130.359999999999,6477.440000000002,0.1318181818181818,0
ORD003509,2024-04-21,P223,Notebook,Stationary,LMN Corp,Delhi WH,648.0,39.0,199.79,127.61,10.0,East,4976.79,7791.8099999999995,-2815.0199999999995,0.06018518518518518,0
ORD003510,,P172,Water Bottle,Maintenance,LMN Corp,Mumbai WH,37.0,58.0,36.18,304.08,9.0,South,17636.64,2098.44,15538.199999999999,1.5675675675675675,0
ORD003691,,P138,Pen,Utilities,XYZ Traders,Delhi WH,443.0,177.0,164.11,250.6,6.0,South,44356.2,29047.47,15308.729999999996,0.39954853273137697,0
ORD003692,,P259,Cleaning Liquid,Maintenance,XYZ Traders,Chennai WH,195.0,162.0,,226.74,3.0,South,36731.880000000005,,,0.8307692307692308,0
ORD003693,2024-09-16,P146,Printer Paper,Utilities,ABC Supplies,Chennai WH,550.0,178.0,125.64,342.78,2.0,South,61014.84,22363.920000000002,38650.92,0.3236363636363636,0
ORD003694,2024-02-08,P203,Notebook,Maintenance,XYZ Traders,Mumbai WH,443.0,169.0,13.09,243.08,6.0,West,41080.520000000004,2212.21,38868.310000000005,0.38148984198645597,0
ORD003695,,P172,Notebook,Maintenance,XYZ Traders,Delhi WH,443.0,70.0,208.85,260.71,1.0,West,18249.699999999997,14619.5,3630.199999999997,0.1580135440180587,0
ORD003696,,P221,Cleaning Liquid,Stationary,Global Distributors,Pune WH,81.0,181.0,,133.44,8.0,West,24152.64,,,2.234567901234568,0
ORD003697,,P131,Cleaning Liquid,Utilities,LMN Corp,Chennai WH,831.0,118.0,65.45,336.98,9.0,North,39763.64,7723.1,32040.54,0.14199759326113118,0
ORD003698,,P292,Notebook,Utilities,ABC Supplies,Delhi WH,816.0,0.0,56.95,128.98,3.0,South,0.0,0.0,0.0,0.0,0
ORD003699,,P197,Notebook,Maintenance,LMN Corp,Chennai WH,443.0,157.0,113.28,263.81,3.0,South,41418.17,17784.96,23633.21,0.3544018058690745,0
ORD003700,,P270,Pen,Maintenance,ABC Supplies,Delhi WH,550.0,0.0,171.36,141.81,7.0,East,0.0,0.0,0.0,0.0,0
ORD003681,2024-09-22,P197,Notebook,Maintenance,XYZ Traders,Delhi WH,751.0,0.0,124.63,268.67,6.0,South,0.0,0.0,0.0,0.0,0
ORD003682,,P270,Printer Paper,Utilities,XYZ Traders,Pune WH,341.0,155.0,18.41,296.67,10.0,West,45983.850000000006,2853.55,43130.3,0.45454545454545453,0
ORD003683,,P188,Marker,Maintenance,XYZ Traders,Mumbai WH,443.0,47.0,27.39,202.18,6.0,East,9502.460000000001,1287.33,8215.130000000001,0.10609480812641084,0
ORD003684,,P156,Pen,Maintenance,LMN Corp,Mumbai WH,443.0,164.0,56.45,59.87,5.0,East,9818.68,9257.800000000001,560.8799999999992,0.37020316027088035,0
ORD003685,,P114,Notebook,Stationary,ABC Supplies,Delhi WH,0.0,139.0,120.71,119.19,6.0,South,16567.41,16778.69,-211.27999999999884,inf,1
ORD003686,2024-10-21,P295,Pen,Utilities,LMN Corp,Mumbai WH,92.0,130.0,78.54,240.59,10.0,West,31276.7,10210.2,21066.5,1.4130434782608696,0
ORD003687,,P156,Cleaning Liquid,Stationary,ABC Supplies,Pune WH,443.0,96.0,142.14,107.0,4.0,East,10272.0,13645.439999999999,-3373.4399999999987,0.21670428893905191,0
ORD003688,2024-03-13,P270,Marker,Maintenance,Global Distributors,Pune WH,443.0,107.0,51.86,85.73,1.0,West,9173.11,5549.0199999999995,3624.090000000001,0.24153498871331827,0
ORD003689,2024-01-06,P254,Water Bottle,Maintenance,ABC Supplies,Pune WH,642.0,109.0,46.73,219.97,6.0,East,23976.73,5093.57,18883.16,0.16978193146417445,0
ORD003690,,P199,Cleaning Liquid,Stationary,ABC Supplies,Mumbai WH,443.0,198.0,131.77,234.06,6.0,North,46343.88,26090.460000000003,20253.419999999995,0.4469525959367946,0
ORD003671,,P168,Notebook,Maintenance,LMN Corp,Delhi WH,443.0,125.0,159.25,212.61,6.0,South,26576.25,19906.25,6670.0,0.28216704288939054,0
ORD003672,2024-07-31,P169,Cleaning Liquid,Maintenance,LMN Corp,Pune WH,0.0,120.0,28.25,144.32,6.0,West,17318.399999999998,3390.0,13928.399999999998,inf,1
ORD003673,,P258,Cleaning Liquid,Utilities,Global Distributors,Delhi WH,0.0,91.0,89.34,174.88,2.0,South,15914.08,8129.9400000000005,7784.139999999999,inf,1
ORD003674,,P136,Water Bottle,Stationary,ABC Supplies,Pune WH,443.0,133.0,172.48,176.34,5.0,North,23453.22,22939.84,513.380000000001,0.3002257336343115,0
ORD003675,,P127,Cleaning Liquid,Maintenance,ABC Supplies,Delhi WH,365.0,20.0,201.49,127.3,6.0,North,2546.0,4029.8,-1483.8000000000002,0.0547945205479452,0
ORD003676,,P275,Notebook,Utilities,ABC Supplies,Delhi WH,397.0,133.0,146.08,328.81,1.0,East,43731.73,19428.640000000003,24303.09,0.3350125944584383,0
ORD003677,2024-08-02,P204,Cleaning Liquid,Maintenance,Global Distributors,Delhi WH,946.0,183.0,21.13,285.26,2.0,South,52202.58,3866.79,48335.79,0.193446088794926,0
ORD003678,,P156,Notebook,Maintenance,LMN Corp,Chennai WH,0.0,142.0,140.27,342.4,8.0,South,48620.799999999996,19918.34,28702.459999999995,inf,1
ORD003679,,P145,Printer Paper,Stationary,Global Distributors,Chennai WH,434.0,190.0,158.07,202.09,4.0,East,38397.1,30033.3,8363.8,0.4377880184331797,0
ORD003680,,P192,Printer Paper,Stationary,ABC Supplies,Delhi WH,105.0,41.0,89.99,274.7,3.0,North,11262.699999999999,3689.5899999999997,7573.109999999999,0.3904761904761905,0
ORD003661,2024-02-24,P138,Marker,Maintenance,XYZ Traders,Chennai WH,443.0,0.0,154.07,102.62,9.0,South,0.0,0.0,0.0,0.0,0
ORD003662,,P148,Printer Paper,Maintenance,XYZ Traders,Pune WH,443.0,59.0,204.48,283.45,6.0,South,16723.55,12064.32,4659.23,0.13318284424379231,0
ORD003663,,P193,Notebook,Utilities,LMN Corp,Mumbai WH,75.0,38.0,96.36,185.13,6.0,South,7034.94,3661.68,3373.2599999999998,0.5066666666666667,0
ORD003664,,P205,Marker,Maintenance,XYZ Traders,Mumbai WH,662.0,93.0,109.52,129.61,1.0,North,12053.730000000001,10185.359999999999,1868.3700000000026,0.1404833836858006,0
ORD003665,2024-04-11,P169,Cleaning Liquid,Utilities,Global Distributors,Pune WH,443.0,185.0,,151.81,2.0,South,28084.850000000002,,,0.417607223476298,0
ORD003666,,P145,Printer Paper,Maintenance,XYZ Traders,Mumbai WH,377.0,0.0,67.05,237.42,3.0,West,0.0,0.0,0.0,0.0,0
ORD003667,,P242,Notebook,Stationary,XYZ Traders,Mumbai WH,456.0,0.0,96.1,327.42,6.0,East,0.0,0.0,0.0,0.0,0
ORD003668,,P148,Marker,Maintenance,LMN Corp,Chennai WH,785.0,0.0,80.76,206.71,8.0,North,0.0,0.0,0.0,0.0,0
ORD003669,2024-06-25,P199,Printer Paper,Maintenance,XYZ Traders,Chennai WH,19.0,50.0,96.49,327.21,6.0,South,16360.499999999998,4824.5,11535.999999999998,2.6315789473684212,0
ORD003670,,P171,Cleaning Liquid,Stationary,LMN Corp,Mumbai WH,443.0,114.0,134.65,255.46,6.0,North,29122.440000000002,15350.1,13772.340000000002,0.25733634311512416,0
ORD003651,,P267,Pen,Utilities,ABC Supplies,Delhi WH,665.0,59.0,26.64,,1.0,West,,1571.76,,0.0887218045112782,0
ORD003652,2024-10-26,P108,Water Bottle,Maintenance,ABC Supplies,Chennai WH,870.0,41.0,108.52,200.45,6.0,East,8218.449999999999,4449.32,3769.129999999999,0.047126436781609195,0
ORD003653,,P261,Water Bottle,Utilities,XYZ Traders,Mumbai WH,159.0,56.0,45.28,287.02,5.0,East,16073.119999999999,2535.6800000000003,13537.439999999999,0.3522012578616352,0
ORD003654,,P107,Cleaning Liquid,Utilities,LMN Corp,Mumbai WH,173.0,84.0,49.91,53.37,3.0,East,4483.08,4192.44,290.6400000000003,0.48554913294797686,0
ORD003655,2024-01-07,P247,Marker,Maintenance,LMN Corp,Chennai WH,500.0,152.0,161.96,226.06,2.0,South,34361.12,24617.920000000002,9743.2,0.304,0
ORD003656,,P291,Cleaning Liquid,Stationary,XYZ Traders,Pune WH,443.0,77.0,32.29,244.59,9.0,North,18833.43,2486.33,16347.1,0.17381489841986456,0
ORD003657,2024-01-12,P290,Water Bottle,Utilities,XYZ Traders,Pune WH,363.0,196.0,140.09,207.85,6.0,West,40738.6,27457.64,13280.96,0.5399449035812672,0
ORD003658,,P174,Pen,Maintenance,ABC Supplies,Delhi WH,439.0,0.0,209.85,210.45,6.0,East,0.0,0.0,0.0,0.0,0
ORD003659,,P109,Marker,Stationary,XYZ Traders,Chennai WH,53.0,180.0,,273.45,6.0,West,49221.0,,,3.3962264150943398,0
ORD003660,2024-07-29,P289,Cleaning Liquid,Stationary,LMN Corp,Delhi WH,443.0,185.0,48.22,141.24,6.0,South,26129.4,8920.699999999999,17208.700000000004,0.417607223476298,0
ORD003641,2024-08-26,P138,Cleaning Liquid,Utilities,ABC Supplies,Mumbai WH,145.0,174.0,200.08,,1.0,North,,34813.920000000006,,1.2,0
ORD003642,,P288,Cleaning Liquid,Maintenance,ABC Supplies,Pune WH,748.0,0.0,114.78,243.46,7.0,North,0.0,0.0,0.0,0.0,0
ORD003643,,P228,Marker,Stationary,LMN Corp,Pune WH,443.0,0.0,,,6.0,West,,,,0.0,0
ORD003644,2024-10-15,P165,Notebook,Utilities,ABC Supplies,Mumbai WH,845.0,133.0,87.99,172.75,9.0,North,22975.75,11702.67,11273.08,0.15739644970414202,0
ORD003645,2024-01-10,P237,Pen,Maintenance,XYZ Traders,Delhi WH,496.0,75.0,,254.8,5.0,East,19110.0,,,0.15120967741935484,0
ORD003646,2024-01-30,P177,Water Bottle,Stationary,LMN Corp,Chennai WH,622.0,148.0,185.79,51.17,6.0,North,7573.16,27496.92,-19923.76,0.2379421221864952,0
ORD003647,,P263,Cleaning Liquid,Maintenance,Global Distributors,Pune WH,443.0,170.0,12.2,204.54,6.0,North,34771.799999999996,2074.0,32697.799999999996,0.3837471783295711,0
ORD003648,2024-03-26,P165,Cleaning Liquid,Maintenance,Global Distributors,Pune WH,937.0,131.0,70.95,315.69,6.0,South,41355.39,9294.45,32060.94,0.13980789754535752,0
ORD003649,,P257,Notebook,Stationary,ABC Supplies,Chennai WH,443.0,78.0,18.83,143.6,6.0,North,11200.8,1468.7399999999998,9732.06,0.17607223476297967,0
ORD003650,,P144,Printer Paper,Stationary,ABC Supplies,Mumbai WH,335.0,50.0,115.07,265.21,3.0,South,13260.499999999998,5753.5,7506.999999999998,0.14925373134328357,0
ORD003631,,P279,Water Bottle,Maintenance,LMN Corp,Chennai WH,191.0,81.0,36.1,286.86,6.0,East,23235.66,2924.1,20311.56,0.42408376963350786,0
ORD003632,,P291,Cleaning Liquid,Stationary,ABC Supplies,Pune WH,443.0,86.0,88.06,204.32,3.0,North,17571.52,7573.16,9998.36,0.19413092550790068,0
ORD003633,,P257,Pen,Stationary,Global Distributors,Chennai WH,96.0,26.0,95.66,338.83,4.0,South,8809.58,2487.16,6322.42,0.2708333333333333,0
ORD003634,,P267,Cleaning Liquid,Stationary,LMN Corp,Delhi WH,443.0,129.0,158.97,151.63,9.0,East,19560.27,20507.13,-946.8600000000006,0.291196388261851,0
ORD003635,2024-09-04,P115,Pen,Utilities,XYZ Traders,Pune WH,770.0,89.0,94.86,64.59,6.0,South,5748.51,8442.539999999999,-2694.029999999999,0.11558441558441558,0
ORD003636,2024-08-31,P125,Marker,Maintenance,ABC Supplies,Chennai WH,866.0,153.0,36.06,214.7,8.0,East,32849.1,5517.18,27331.92,0.1766743648960739,0
ORD003637,,P155,Notebook,Maintenance,ABC Supplies,Pune WH,283.0,0.0,35.25,123.12,2.0,West,0.0,0.0,0.0,0.0,0
ORD003638,,P135,Printer Paper,Utilities,ABC Supplies,Mumbai WH,418.0,26.0,199.4,295.51,6.0,West,7683.26,5184.400000000001,2498.8599999999997,0.06220095693779904,0
ORD003639,,P141,Pen,Maintenance,LMN Corp,Mumbai WH,570.0,174.0,132.7,286.88,3.0,West,49917.12,23089.8,26827.320000000003,0.30526315789473685,0
ORD003640,2024-03-14,P185,Marker,Utilities,XYZ Traders,Pune WH,404.0,150.0,104.22,108.65,6.0,North,16297.5,15633.0,664.5,0.3712871287128713,0
ORD003621,,P117,Printer Paper,Stationary,LMN Corp,Mumbai WH,390.0,70.0,20.35,288.95,6.0,South,20226.5,1424.5,18802.0,0.1794871794871795,0
ORD003622,,P112,Water Bottle,Utilities,Global Distributors,Pune WH,869.0,0.0,166.89,220.67,9.0,West,0.0,0.0,0.0,0.0,0
ORD003623,,P221,Cleaning Liquid,Utilities,XYZ Traders,Mumbai WH,112.0,0.0,22.38,91.85,6.0,South,0.0,0.0,0.0,0.0,0
ORD003624,,P285,Notebook,Stationary,ABC Supplies,Mumbai WH,447.0,37.0,90.7,,8.0,North,,3355.9,,0.08277404921700224,0
ORD003625,2024-06-26,P205,Notebook,Stationary,Global Distributors,Chennai WH,844.0,25.0,69.63,208.96,6.0,South,5224.0,1740.75,3483.25,0.02962085308056872,0
ORD003626,,P219,Water Bottle,Utilities,ABC Supplies,Pune WH,117.0,119.0,61.97,216.79,8.0,North,25798.01,7374.43,18423.579999999998,1.017094017094017,0
ORD003627,2024-04-07,P148,Pen,Stationary,ABC Supplies,Pune WH,430.0,134.0,131.97,207.69,1.0,South,27830.46,17683.98,10146.48,0.3116279069767442,0
ORD003628,,P299,Water Bottle,Maintenance,XYZ Traders,Delhi WH,340.0,0.0,75.04,347.99,8.0,West,0.0,0.0,0.0,0.0,0
ORD003629,2024-01-25,P294,Water Bottle,Utilities,ABC Supplies,Delhi WH,436.0,153.0,88.29,212.0,6.0,South,32436.0,13508.37,18927.629999999997,0.35091743119266056,0
ORD003630,2024-04-17,P110,Pen,Maintenance,LMN Corp,Pune WH,753.0,194.0,152.04,274.64,4.0,West,53280.159999999996,29495.76,23784.399999999998,0.25763612217795484,0
ORD003611,2024-01-19,P138,Water Bottle,Utilities,Global Distributors,Delhi WH,443.0,85.0,72.7,88.47,9.0,South,7519.95,6179.5,1340.4499999999998,0.19187358916478556,0
ORD003612,,P211,Notebook,Utilities,ABC Supplies,Pune WH,394.0,70.0,18.53,241.39,1.0,North,16897.3,1297.1000000000001,15600.199999999999,0.17766497461928935,0
ORD003613,,P136,Marker,Maintenance,XYZ Traders,Chennai WH,936.0,0.0,15.57,200.09,5.0,North,0.0,0.0,0.0,0.0,0
ORD003614,2024-05-16,P193,Notebook,Maintenance,Global Distributors,Delhi WH,172.0,0.0,157.5,170.94,6.0,West,0.0,0.0,0.0,0.0,0
ORD003615,,P261,Cleaning Liquid,Stationary,XYZ Traders,Pune WH,542.0,198.0,,268.2,4.0,North,53103.6,,,0.36531365313653136,0
ORD003616,,P207,Pen,Stationary,Global Distributors,Mumbai WH,443.0,148.0,148.69,196.41,6.0,South,29068.68,22006.12,7062.560000000001,0.3340857787810384,0
ORD003617,2024-09-19,P176,Water Bottle,Utilities,ABC Supplies,Mumbai WH,699.0,0.0,53.79,311.61,1.0,South,0.0,0.0,0.0,0.0,0
ORD003618,2024-03-31,P190,Marker,Stationary,XYZ Traders,Chennai WH,15.0,85.0,76.22,185.96,6.0,East,15806.6,6478.7,9327.900000000001,5.666666666666667,0
ORD003619,,P213,Water Bottle,Stationary,XYZ Traders,Delhi WH,443.0,51.0,124.15,211.57,6.0,North,10790.07,6331.650000000001,4458.419999999999,0.11512415349887133,0
ORD003620,,P254,Marker,Maintenance,Global Distributors,Pune WH,583.0,107.0,82.88,,8.0,South,,8868.16,,0.1835334476843911,0
ORD003601,2024-04-07,P147,Pen,Stationary,Global Distributors,Chennai WH,774.0,3.0,115.88,313.77,8.0,East,941.31,347.64,593.67,0.003875968992248062,0
ORD003602,,P235,Water Bottle,Stationary,ABC Supplies,Chennai WH,219.0,20.0,103.92,56.23,6.0,North,1124.6,2078.4,-953.8000000000002,0.091324200913242,0
ORD003603,,P225,Water Bottle,Maintenance,Global Distributors,Mumbai WH,996.0,83.0,16.97,317.56,2.0,East,26357.48,1408.51,24948.97,0.08333333333333333,0
ORD003604,,P187,Cleaning Liquid,Stationary,Global Distributors,Delhi WH,443.0,176.0,74.06,89.9,6.0,South,15822.400000000001,13034.560000000001,2787.84,0.3972911963882618,0
ORD003605,,P231,Printer Paper,Maintenance,ABC Supplies,Pune WH,443.0,155.0,157.41,55.39,5.0,North,8585.45,24398.55,-15813.099999999999,0.34988713318284426,0
ORD003606,,P159,Notebook,Maintenance,LMN Corp,Pune WH,0.0,41.0,108.62,202.36,5.0,North,8296.76,4453.42,3843.34,inf,1
ORD003607,,P226,Cleaning Liquid,Maintenance,XYZ Traders,Delhi WH,0.0,61.0,31.78,135.69,9.0,East,8277.09,1938.5800000000002,6338.51,inf,1
ORD003608,,P223,Printer Paper,Utilities,Global Distributors,Chennai WH,103.0,143.0,,284.81,2.0,West,40727.83,,,1.3883495145631068,0
ORD003609,,P215,Printer Paper,Maintenance,ABC Supplies,Delhi WH,22.0,0.0,62.96,292.66,1.0,North,0.0,0.0,0.0,0.0,0
ORD003610,,P269,Marker,Utilities,XYZ Traders,Pune WH,443.0,110.0,112.43,275.46,4.0,East,30300.6,12367.300000000001,17933.299999999996,0.24830699774266365,0
ORD003791,2024-06-28,P225,Marker,Utilities,ABC Supplies,Delhi WH,443.0,68.0,168.81,54.84,6.0,East,3729.1200000000003,11479.08,-7749.959999999999,0.15349887133182843,0
ORD003792,,P121,Cleaning Liquid,Utilities,XYZ Traders,Pune WH,443.0,98.0,80.03,119.15,10.0,North,11676.7,7842.9400000000005,3833.76,0.22121896162528218,0
ORD003793,,P118,Pen,Maintenance,LMN Corp,Pune WH,443.0,153.0,205.69,259.87,5.0,East,39760.11,31470.57,8289.54,0.345372460496614,0
ORD003794,2024-01-31,P169,Pen,Utilities,LMN Corp,Pune WH,167.0,42.0,177.27,349.13,6.0,North,14663.46,7445.34,7218.119999999999,0.25149700598802394,0
ORD003795,,P202,Water Bottle,Stationary,ABC Supplies,Chennai WH,758.0,0.0,90.79,78.08,6.0,West,0.0,0.0,0.0,0.0,0
ORD003796,2024-06-03,P196,Printer Paper,Stationary,Global Distributors,Mumbai WH,443.0,18.0,,141.04,8.0,North,2538.72,,,0.040632054176072234,0
ORD003797,,P265,Notebook,Maintenance,Global Distributors,Pune WH,299.0,173.0,160.31,190.55,6.0,East,32965.15,27733.63,5231.52,0.5785953177257525,0
ORD003798,,P131,Pen,Utilities,Global Distributors,Pune WH,835.0,23.0,97.51,130.85,6.0,North,3009.5499999999997,2242.73,766.8199999999997,0.027544910179640718,0
ORD003799,,P127,Cleaning Liquid,Stationary,XYZ Traders,Pune WH,0.0,101.0,74.42,210.18,6.0,East,21228.18,7516.42,13711.76,inf,1
ORD003800,2024-04-24,P212,Cleaning Liquid,Utilities,LMN Corp,Chennai WH,122.0,69.0,103.36,274.45,6.0,South,18937.05,7131.84,11805.21,0.5655737704918032,0
ORD003781,,P190,Notebook,Maintenance,LMN Corp,Pune WH,8.0,0.0,21.99,71.85,6.0,North,0.0,0.0,0.0,0.0,0
ORD003782,,P119,Notebook,Stationary,XYZ Traders,Chennai WH,957.0,197.0,114.96,68.75,4.0,North,13543.75,22647.12,-9103.369999999999,0.2058516196447231,0
ORD003783,,P222,Printer Paper,Stationary,LMN Corp,Chennai WH,443.0,170.0,187.59,106.9,6.0,South,18173.0,31890.3,-13717.3,0.3837471783295711,0
ORD003784,,P176,Marker,Maintenance,LMN Corp,Chennai WH,737.0,0.0,162.18,85.38,2.0,North,0.0,0.0,0.0,0.0,0
ORD003785,2024-09-30,P157,Notebook,Stationary,Global Distributors,Mumbai WH,404.0,54.0,125.85,216.54,1.0,North,11693.16,6795.9,4897.26,0.13366336633663367,0
ORD003786,,P117,Water Bottle,Maintenance,Global Distributors,Pune WH,443.0,90.0,69.11,210.58,1.0,East,18952.2,6219.9,12732.300000000001,0.20316027088036118,0
ORD003787,,P284,Pen,Stationary,Global Distributors,Mumbai WH,793.0,83.0,199.68,133.56,1.0,East,11085.48,16573.440000000002,-5487.960000000003,0.10466582597730138,0
ORD003788,,P187,Notebook,Utilities,ABC Supplies,Mumbai WH,658.0,12.0,24.57,290.74,6.0,West,3488.88,294.84000000000003,3194.04,0.0182370820668693,0
ORD003789,,P257,Water Bottle,Stationary,XYZ Traders,Chennai WH,450.0,50.0,68.24,,4.0,West,,3411.9999999999995,,0.1111111111111111,0
ORD003790,,P186,Cleaning Liquid,Maintenance,XYZ Traders,Chennai WH,551.0,0.0,125.76,272.18,9.0,South,0.0,0.0,0.0,0.0,0
ORD003771,,P227,Marker,Utilities,Global Distributors,Mumbai WH,783.0,0.0,112.45,189.64,4.0,North,0.0,0.0,0.0,0.0,0
ORD003772,,P131,Water Bottle,Stationary,Global Distributors,Chennai WH,0.0,114.0,137.11,332.67,6.0,West,37924.380000000005,15630.54,22293.840000000004,inf,1
ORD003773,,P119,Cleaning Liquid,Maintenance,ABC Supplies,Mumbai WH,95.0,105.0,31.46,134.37,2.0,South,14108.85,3303.3,10805.55,1.105263157894737,0
ORD003774,,P171,Printer Paper,Stationary,Global Distributors,Mumbai WH,443.0,197.0,66.63,201.23,6.0,North,39642.31,13126.109999999999,26516.199999999997,0.44469525959367945,0
ORD003775,,P146,Marker,Stationary,ABC Supplies,Pune WH,85.0,188.0,71.01,139.05,3.0,North,26141.4,13349.880000000001,12791.52,2.211764705882353,0
ORD003776,,P208,Pen,Stationary,XYZ Traders,Mumbai WH,443.0,192.0,136.09,147.41,6.0,North,28302.72,26129.28,2173.4400000000023,0.43340857787810383,0
ORD003777,,P209,Printer Paper,Maintenance,ABC Supplies,Delhi WH,154.0,0.0,109.91,,9.0,South,,0.0,,0.0,0
ORD003778,,P236,Water Bottle,Stationary,Global Distributors,Mumbai WH,926.0,80.0,109.01,282.78,1.0,North,22622.399999999998,8720.800000000001,13901.599999999997,0.08639308855291576,0
ORD003779,,P255,Pen,Stationary,ABC Supplies,Delhi WH,443.0,120.0,47.69,100.2,1.0,South,12024.0,5722.799999999999,6301.200000000001,0.2708803611738149,0
ORD003780,,P223,Cleaning Liquid,Maintenance,XYZ Traders,Delhi WH,443.0,180.0,101.64,231.55,10.0,South,41679.0,18295.2,23383.8,0.40632054176072235,0
ORD003761,2024-11-02,P197,Cleaning Liquid,Stationary,ABC Supplies,Pune WH,596.0,194.0,89.41,291.02,8.0,East,56457.88,17345.54,39112.34,0.32550335570469796,0
ORD003762,,P289,Notebook,Stationary,LMN Corp,Delhi WH,833.0,94.0,103.16,226.13,6.0,West,21256.22,9697.039999999999,11559.180000000002,0.11284513805522209,0
ORD003763,,P122,Printer Paper,Maintenance,LMN Corp,Delhi WH,0.0,28.0,108.47,71.13,1.0,South,1991.6399999999999,3037.16,-1045.52,inf,1
ORD003764,2024-08-15,P200,Marker,Maintenance,LMN Corp,Pune WH,620.0,102.0,129.49,269.78,5.0,South,27517.559999999998,13207.980000000001,14309.579999999996,0.16451612903225807,0
ORD003765,,P175,Notebook,Maintenance,ABC Supplies,Chennai WH,443.0,129.0,59.8,322.45,6.0,West,41596.049999999996,7714.2,33881.85,0.291196388261851,0
ORD003766,,P230,Cleaning Liquid,Utilities,ABC Supplies,Chennai WH,443.0,85.0,97.83,195.52,1.0,South,16619.2,8315.55,8303.650000000001,0.19187358916478556,0
ORD003767,,P160,Water Bottle,Utilities,ABC Supplies,Chennai WH,330.0,33.0,168.59,220.18,3.0,West,7265.9400000000005,5563.47,1702.4700000000003,0.1,0
ORD003768,,P105,Water Bottle,Utilities,XYZ Traders,Pune WH,671.0,15.0,139.16,221.04,6.0,North,3315.6,2087.4,1228.1999999999998,0.022354694485842028,0
ORD003769,,P248,Pen,Maintenance,LMN Corp,Chennai WH,702.0,48.0,152.63,164.59,3.0,South,7900.32,7326.24,574.0799999999999,0.06837606837606838,0
ORD003770,2024-07-01,P171,Notebook,Utilities,ABC Supplies,Delhi WH,443.0,169.0,160.64,249.28,4.0,West,42128.32,27148.159999999996,14980.160000000003,0.38148984198645597,0
