order_id,order_date,product_id,product_name,category,supplier_name,warehouse,stock_quantity,order_quantity,cost_price,selling_price,delivery_days,region
ORD003889,17/01/2024,P262,"Cleaning Liquid",Stationary,"ABC Supplies","Chennai WH",978,158,143.12,206.86,1,West
ORD003890,02/01/2024,P218,"Cleaning Liquid",Maintenance,"Global Distributors","Mumbai WH",263,123,90.31,72.24,2,North
ORD003871,2024/07/22,P182,Pen,Maintenance,"LMN Corp","Pune WH",600,167,29.06,127.74,,South
ORD003872,2024-07-02,P202,"Printer Paper",Maintenance,"Global Distributors","Chennai WH",439,0,86.99,95.64,4,South
ORD003873,,P102,"Water Bottle",Utilities,"ABC Supplies","Pune WH",NULL,74,79.96,142.13,7,North
ORD003874,2024/09/12,P289,Marker,Utilities,"Global Distributors","Mumbai WH",447,56,44.44,264.95,,North
ORD003875,2024-13-01,P247,"Water Bottle",Stationary,"LMN Corp","Mumbai WH",50,0,32.11,NULL,,East
ORD003876,,P243,Notebook,Stationary,"LMN Corp","Pune WH",?,57,120.24,316.75,10,South
ORD003877,,P108,"Water Bottle",Maintenance,"XYZ Traders","Chennai WH",NULL,10,77.64,341.13,10,East
ORD003878,2024-13-01,P258,Marker,Utilities,"ABC Supplies","Mumbai WH",900,18,70.86,338.17,10,West
ORD003879,2024/01/28,P172,Marker,Maintenance,"ABC Supplies","Chennai WH",?,32,150.04,305.71,10,North
ORD003880,2024-13-01,P239,Notebook,Utilities,"Global Distributors","Delhi WH",NULL,42,37.69,265.54,3,West
ORD003861,,P124,Pen,Utilities,"LMN Corp","Pune WH",NULL,176,185.52,265.66,5,East
ORD003862,,P162,Pen,Maintenance,"LMN Corp","Delhi WH",59,27,?,224.41,8,North
ORD003863,2024/03/06,P275,"Cleaning Liquid",Utilities,"LMN Corp","Pune WH",144,163,32.69,285.13,two,East
ORD003864,2024-13-01,P125,"Printer Paper",Stationary,"ABC Supplies","Chennai WH",601,18,150.96,211.97,5,South
ORD003865,,P215,Marker,Stationary,"LMN Corp","Chennai WH",NULL,95,116.96,312.32,2,North
ORD003866,2024/01/16,P255,"Water Bottle",Utilities,"ABC Supplies","Mumbai WH",-50,47,126.66,329.51,10,West
ORD003867,2024/02/16,P210,Pen,Stationary,"XYZ Traders","Delhi WH",125,181,25.91,156.63,,East
ORD003868,,P190,Notebook,Utilities,"XYZ Traders","Chennai WH",880,156,85.1,76.95,9,North
ORD003869,2024-13-01,P229,"Cleaning Liquid",Maintenance,"Global Distributors","Pune WH",171,178,124.6,301.39,5,East
ORD003870,,P237,"Printer Paper",Maintenance,"ABC Supplies","Pune WH",675,23,67.22,NULL,9,East
ORD003851,2024/11/14,P171,Notebook,Maintenance,"XYZ Traders","Delhi WH",870,185,136.46,256.06,2,South
ORD003852,2024/06/04,P216,Marker,Utilities,"XYZ Traders","Delhi WH",NULL,148,68.91,321.01,3,South
ORD003853,2024-13-01,P171,Pen,Maintenance,"ABC Supplies","Chennai WH",928,51,186.4,179.65,5,North
ORD003854,2024/05/05,P124,Marker,Utilities,"ABC Supplies","Pune WH",NULL,3,200.9,346.86,8,West
ORD003855,2024-13-01,P169,Pen,Maintenance,"LMN Corp","Pune WH",974,89,166.42,294.69,8,North
ORD003856,2024-13-01,P148,Marker,Maintenance,"LMN Corp","Mumbai WH",?,0,?,236.27,3,South
ORD003857,2024/09/23,P111,"Printer Paper",Stationary,"ABC Supplies","Mumbai WH",57,75,?,300.68,6,East
ORD003858,22/11/2024,P289,"Printer Paper",Utilities,"ABC Supplies","Mumbai WH",939,172,?,228.22,,West
ORD003859,24/05/2024,P278,Notebook,Maintenance,"LMN Corp","Mumbai WH",351,0,72.07,310.93,two,South
ORD003860,2024/01/28,P121,Notebook,Stationary,"ABC Supplies","Delhi WH",391,106,83.59,108.84,7,West
ORD003841,2024/04/30,P192,Pen,Stationary,"XYZ Traders","Delhi WH",-50,97,17.18,137.48,3,South
ORD003842,2024-03-20,P171,"Printer Paper",Utilities,"LMN Corp","Chennai WH",147,159,61.15,258.24,3,South
ORD003843,2024-13-01,P148,Pen,Stationary,"LMN Corp","Delhi WH",718,NULL,?,284.84,two,East
ORD003844,2024/06/06,P142,"Water Bottle",Stationary,"LMN Corp","Pune WH",457,69,62.75,319.23,10,East
ORD003845,25/01/2024,P111,"Printer Paper",Stationary,"ABC Supplies","Chennai WH",NULL,196,209.12,78.55,4,North
ORD003846,06/03/2024,P167,"Printer Paper",Maintenance,"ABC Supplies","Pune WH",NULL,46,15.2,175.99,4,North
ORD003847,2024-09-23,P284,Pen,Utilities,"LMN Corp","Chennai WH",538,191,199.97,185.31,,West
ORD003848,,P192,"Cleaning Liquid",Maintenance,"ABC Supplies","Delhi WH",817,123,113.89,148.62,6,East
ORD003849,2024-13-01,P119,Pen,Maintenance,"Global Distributors","Delhi WH",175,173,84.31,132.02,5,South
ORD003850,09/09/2024,P295,"Water Bottle",Stationary,"XYZ Traders","Mumbai WH",371,192,106.03,188.14,1,East
ORD003831,,P210,"Water Bottle",Stationary,"XYZ Traders","Pune WH",827,63,71.28,341.72,9,East
ORD003832,02/06/2024,P111,"Printer Paper",Maintenance,"XYZ Traders","Delhi WH",287,2,94.83,333.66,,South
ORD003833,2024/05/22,P134,"Water Bottle",Maintenance,"Global Distributors","Delhi WH",?,0,64.36,265.32,,West
ORD003834,10/05/2024,P161,Pen,Utilities,"XYZ Traders","Delhi WH",NULL,80,197.15,103.15,1,North
ORD003835,2024/05/09,P291,"Water Bottle",Maintenance,"LMN Corp","Pune WH",?,105,30.04,96.69,,South
ORD003836,2024-13-01,P277,"Water Bottle",Maintenance,"XYZ Traders","Chennai WH",102,118,206.62,152.86,2,South
ORD003837,2024-13-01,P203,Pen,Maintenance,"ABC Supplies","Delhi WH",881,135,78.95,189.18,3,North
ORD003838,2024/12/21,P281,Marker,Stationary,"Global Distributors","Mumbai WH",613,161,118.22,50.73,,East
ORD003839,2024-13-01,P211,"Water Bottle",Stationary,"XYZ Traders","Pune WH",54,87,155.53,320.17,1,South
ORD003840,,P261,Marker,Maintenance,"Global Distributors","Mumbai WH",421,9,75.29,277.8,10,North
ORD003821,2024/10/13,P263,"Water Bottle",Stationary,"ABC Supplies","Chennai WH",511,74,63.08,254,4,East
ORD003822,2024-03-26,P170,"Printer Paper",Stationary,"Global Distributors","Pune WH",977,0,69.02,76.17,,West
ORD003823,2024/08/07,P261,Notebook,Maintenance,"Global Distributors","Chennai WH",NULL,0,105.39,66.71,9,West
ORD003824,2024/03/21,P105,Pen,Stationary,"Global Distributors","Pune WH",422,145,116.56,220.73,,West
ORD003825,,P182,"Cleaning Liquid",Utilities,"Global Distributors","Chennai WH",NULL,0,154.85,219.75,5,North
ORD003826,2024/04/12,P117,Marker,Maintenance,"Global Distributors","Delhi WH",594,32,165.31,132.19,two,West
ORD003827,24/08/2024,P113,Pen,Maintenance,"XYZ Traders","Pune WH",434,25,198.82,291.87,two,East
ORD003828,2024/11/11,P154,"Water Bottle",Maintenance,"LMN Corp","Delhi WH",43,19,132.15,271.88,4,East
ORD003829,2024/12/18,P184,Notebook,Maintenance,"XYZ Traders","Chennai WH",10,51,52.29,262,5,South
ORD003830,2024/01/22,P124,Pen,Maintenance,"Global Distributors","Pune WH",982,20,82.75,348.13,7,South
ORD003811,,P116,Pen,Maintenance,"Global Distributors","Pune WH",945,129,172.5,234.99,7,West
ORD003812,,P281,Notebook,Utilities,"Global Distributors","Delhi WH",788,NULL,177.84,252.47,8,West
ORD003813,2024-09-09,P251,"Water Bottle",Stationary,"XYZ Traders","Chennai WH",156,75,49.26,148.85,4,North
ORD003814,,P195,Marker,Maintenance,"LMN Corp","Pune WH",NULL,194,94.75,143.67,,East
ORD003815,2024/06/13,P135,Marker,Stationary,"Global Distributors","Chennai WH",?,83,?,252.61,9,South
ORD003816,2024/04/24,P122,Marker,Maintenance,"Global Distributors","Chennai WH",743,0,178.89,144.71,4,South
ORD003817,2024/12/04,P257,"Printer Paper",Utilities,"LMN Corp","Mumbai WH",519,128,?,131.26,4,North
ORD003818,04/05/2024,P161,Marker,Maintenance,"Global Distributors","Mumbai WH",405,NULL,180.39,291.17,5,North
ORD003819,12/02/2024,P296,Marker,Maintenance,"LMN Corp","Delhi WH",NULL,52,157.88,252.09,,West
ORD003820,2024/07/30,P285,"Cleaning Liquid",Maintenance,"Global Distributors","Chennai WH",245,NULL,71.67,185.63,two,East
ORD003801,,P188,"Water Bottle",Maintenance,"ABC Supplies","Mumbai WH",585,180,126.73,335.47,8,West
ORD003802,2024/09/23,P267,"Printer Paper",Utilities,"LMN Corp","Delhi WH",83,82,22.39,183.14,1,South
ORD003803,2024/02/21,P232,"Cleaning Liquid",Utilities,"XYZ Traders","Mumbai WH",?,51,194.32,101.97,1,North
ORD003804,2024/12/20,P156,Pen,Utilities,"XYZ Traders","Chennai WH",383,171,199.07,123.97,,West
ORD003805,12/04/2024,P298,"Printer Paper",Utilities,"LMN Corp","Delhi WH",180,129,31.44,113.55,,North
ORD003806,2024/12/18,P265,Notebook,Maintenance,"Global Distributors","Pune WH",405,180,76.54,109.63,1,West
ORD003807,08/04/2024,P112,Marker,Utilities,"XYZ Traders","Delhi WH",NULL,73,142.61,136.75,10,North
ORD003808,08/02/2024,P163,Notebook,Utilities,"XYZ Traders","Mumbai WH",360,158,76.54,107.86,two,South
ORD003809,,P279,Pen,Stationary,"LMN Corp","Delhi WH",NULL,9,?,200.2,9,South
ORD003810,09/10/2024,P161,Notebook,Stationary,"ABC Supplies","Mumbai WH",21,182,201,324.67,3,East
ORD003991,25/04/2024,P188,Notebook,Maintenance,"Global Distributors","Pune WH",695,194,165.16,51.64,,North
ORD003992,2024/11/25,P199,"Water Bottle",Utilities,"LMN Corp","Delhi WH",532,147,117.21,213.55,2,West
ORD003993,2024-09-20,P282,Pen,Stationary,"ABC Supplies","Delhi WH",706,49,185.98,194.21,3,South
ORD003994,2024/09/27,P264,"Cleaning Liquid",Stationary,"XYZ Traders","Chennai WH",828,176,203.29,174.61,,West
ORD003995,,P105,Pen,Maintenance,"XYZ Traders","Mumbai WH",372,177,14.1,172.28,8,East
ORD003996,,P196,Notebook,Maintenance,"ABC Supplies","Mumbai WH",859,0,?,161.05,5,North
ORD003997,16/01/2024,P231,"Printer Paper",Maintenance,"LMN Corp","Chennai WH",841,158,130.84,148.97,7,East
ORD003998,27/11/2024,P167,"Cleaning Liquid",Maintenance,"Global Distributors","Chennai WH",242,1,33.08,92.91,two,South
ORD003999,,P212,Marker,Stationary,"Global Distributors","Delhi WH",259,0,?,227.15,5,West
ORD004000,,P105,"Water Bottle",Maintenance,"LMN Corp","Delhi WH",990,NULL,73.67,342.53,2,East
ORD003981,2024/10/17,P266,"Water Bottle",Utilities,"LMN Corp","Delhi WH",-50,14,157.4,149.23,9,North
ORD003982,,P193,Notebook,Stationary,"ABC Supplies","Pune WH",440,115,171.4,83.95,two,East
ORD003983,,P264,Notebook,Stationary,"LMN Corp","Chennai WH",571,112,151.11,149.14,9,South
ORD003984,,P115,Pen,Stationary,"ABC Supplies","Mumbai WH",283,99,75.99,293.93,9,East
ORD003985,,P287,Pen,Stationary,"LMN Corp","Delhi WH",NULL,157,177,277.35,10,East
ORD003986,13/06/2024,P107,"Cleaning Liquid",Stationary,"Global Distributors","Pune WH",527,52,54.88,322.03,9,East
ORD003987,,P107,Notebook,Stationary,"LMN Corp","Chennai WH",116,76,105.76,241.3,1,South
ORD003988,2024-13-01,P234,"Water Bottle",Stationary,"Global Distributors","Pune WH",-50,62,111.06,288.16,4,West
ORD003989,,P153,Notebook,Maintenance,"LMN Corp","Delhi WH",343,152,85.11,133.49,5,South
ORD003990,2024-13-01,P115,"Water Bottle",Maintenance,"Global Distributors","Mumbai WH",?,77,162.62,53.98,1,West
ORD003971,2024/12/22,P261,"Printer Paper",Stationary,"XYZ Traders","Pune WH",95,114,71.43,258.76,10,North
ORD003972,,P261,Marker,Utilities,"Global Distributors","Chennai WH",614,111,95.87,95.93,,East
ORD003973,2024-13-01,P218,Pen,Stationary,"LMN Corp","Mumbai WH",52,144,200.65,229.38,4,North
ORD003974,2024-13-01,P295,"Printer Paper",Maintenance,"ABC Supplies","Chennai WH",268,17,115.99,134.1,two,South
ORD003975,2024/08/14,P291,"Cleaning Liquid",Maintenance,"Global Distributors","Pune WH",184,167,91.62,112.84,2,East
ORD003976,2024/01/30,P163,Pen,Maintenance,"Global Distributors","Chennai WH",135,196,123.15,322.16,,North
ORD003977,,P103,"Cleaning Liquid",Utilities,"XYZ Traders","Delhi WH",516,14,?,NULL,8,North
ORD003978,13/12/2024,P156,Marker,Maintenance,"Global Distributors","Delhi WH",299,174,?,278.07,two,West
ORD003979,,P133,"Cleaning Liquid",Maintenance,"Global Distributors","Chennai WH",?,182,76.74,94.42,two,East
ORD003980,2024/08/01,P251,"Printer Paper",Maintenance,"XYZ Traders","Mumbai WH",466,199,171.71,160.24,3,West
ORD003961,2024/07/16,P236,"Water Bottle",Maintenance,"XYZ Traders","Chennai WH",506,0,52.86,64.27,1,West
ORD003962,2024/04/11,P288,"Cleaning Liquid",Utilities,"XYZ Traders","Chennai WH",NULL,0,177.88,319.85,10,West
ORD003963,,P166,Marker,Maintenance,"Global Distributors","Chennai WH",?,175,188.99,84.23,two,West
ORD003964,2024/09/26,P163,Pen,Maintenance,"LMN Corp","Chennai WH",872,122,93.24,165.64,9,South
ORD003965,14/07/2024,P227,Marker,Maintenance,"Global Distributors","Mumbai WH",824,52,182.04,345.64,6,East
ORD003966,2024/09/14,P135,"Water Bottle",Stationary,"ABC Supplies","Delhi WH",?,107,54.78,174.18,6,North
ORD003967,2024/09/27,P235,Notebook,Maintenance,"LMN Corp","Pune WH",56,111,60.11,272,9,South
ORD003968,,P168,"Printer Paper",Utilities,"Global Distributors","Delhi WH",?,0,178.3,273.95,8,East
ORD003969,10/02/2024,P122,Notebook,Maintenance,"XYZ Traders","Mumbai WH",NULL,148,49.34,72.33,4,South
ORD003970,2024/03/25,P124,"Cleaning Liquid",Stationary,"XYZ Traders","Chennai WH",548,162,161.86,88.13,8,East
ORD003951,2024-13-01,P249,"Water Bottle",Maintenance,"ABC Supplies","Pune WH",26,0,203.64,297.22,9,South
ORD003952,2024/04/20,P264,Notebook,Utilities,"Global Distributors","Mumbai WH",789,0,64.85,59.51,,North
ORD003953,2024/09/24,P252,Marker,Maintenance,"Global Distributors","Pune WH",967,140,150.59,NULL,two,West
ORD003954,,P144,Pen,Stationary,"ABC Supplies","Delhi WH",234,157,50.06,265.28,4,North
ORD003955,2024/04/14,P173,"Cleaning Liquid",Maintenance,"Global Distributors","Mumbai WH",249,172,62.5,119.48,,South
ORD003956,2024-13-01,P255,Notebook,Maintenance,"Global Distributors","Pune WH",?,0,84.95,NULL,5,South
ORD003957,2024/01/04,P121,Marker,Stationary,"LMN Corp","Mumbai WH",-50,171,122.91,57.8,6,South
ORD003958,2024/11/28,P208,"Cleaning Liquid",Stationary,"XYZ Traders","Mumbai WH",213,123,?,278.83,4,West
ORD003959,2024-13-01,P193,"Cleaning Liquid",Stationary,"XYZ Traders","Pune WH",?,123,87.98,NULL,,North
ORD003960,05/06/2024,P286,Pen,Stationary,"Global Distributors","Pune WH",NULL,188,206.7,114.48,7,North
ORD003941,,P299,"Cleaning Liquid",Stationary,"Global Distributors","Mumbai WH",?,48,95.42,330.46,2,West
ORD003942,,P278,Marker,Utilities,"Global Distributors","Chennai WH",614,190,56.69,305.86,,West
ORD003943,2024/08/08,P247,"Cleaning Liquid",Stationary,"ABC Supplies","Pune WH",517,0,59.09,120.88,3,West
ORD003944,2024/01/13,P200,Pen,Utilities,"XYZ Traders","Delhi WH",988,177,84.34,74.54,10,West
ORD003945,2024-11-19,P194,"Water Bottle",Stationary,"XYZ Traders","Mumbai WH",573,24,87.27,122.67,,South
ORD003946,2024-13-01,P133,"Printer Paper",Utilities,"Global Distributors","Delhi WH",970,0,154.37,57.16,6,East
ORD003947,31/08/2024,P101,"Printer Paper",Stationary,"XYZ Traders","Pune WH",28,178,158.18,62.49,,East
ORD003948,2024/01/23,P250,Marker,Utilities,"XYZ Traders","Mumbai WH",627,163,192.84,56.74,two,West
ORD003949,,P165,Pen,Maintenance,"LMN Corp","Pune WH",492,136,176.84,257.37,8,South
ORD003950,2024/06/19,P158,"Printer Paper",Utilities,"Global Distributors","Delhi WH",857,116,14.59,107.96,5,West
ORD003931,2024/03/13,P260,Pen,Maintenance,"XYZ Traders","Delhi WH",NULL,79,65.99,272.47,6,West
ORD003932,31/10/2024,P298,Pen,Stationary,"XYZ Traders","Delhi WH",NULL,57,26.7,56.32,5,West
ORD003933,,P150,Pen,Utilities,"Global Distributors","Pune WH",668,164,196.23,134.29,10,South
ORD003934,2024/07/21,P205,"Cleaning Liquid",Stationary,"LMN Corp","Mumbai WH",203,104,112.61,69.86,3,South
ORD003935,2024/10/26,P232,"Cleaning Liquid",Stationary,"LMN Corp","Delhi WH",299,40,62.92,108.67,6,South
ORD003936,2024/08/19,P240,Marker,Maintenance,"Global Distributors","Chennai WH",147,199,126.21,70.33,two,West
ORD003937,29/06/2024,P113,"Cleaning Liquid",Stationary,"LMN Corp","Mumbai WH",589,166,79.38,81.38,5,South
ORD003938,2024-13-01,P202,"Printer Paper",Stationary,"Global Distributors","Pune WH",271,95,148.82,319.66,9,South
ORD003939,31/01/2024,P155,"Printer Paper",Maintenance,"ABC Supplies","Chennai WH",920,130,90.61,290.75,9,South
ORD003940,23/02/2024,P146,"Water Bottle",Maintenance,"XYZ Traders","Mumbai WH",832,NULL,119.13,333.36,,South
ORD003921,13/11/2024,P270,Marker,Maintenance,"LMN Corp","Chennai WH",600,170,15.2,290.24,5,North
ORD003922,,P179,Pen,Stationary,"ABC Supplies","Chennai WH",873,123,140.56,298.8,6,North
ORD003923,,P192,Pen,Utilities,"LMN Corp","Chennai WH",898,129,177.22,68.04,9,West
ORD003924,2024/12/24,P210,"Water Bottle",Utilities,"XYZ Traders","Mumbai WH",NULL,1,?,232.21,5,North
ORD003925,16/08/2024,P122,"Water Bottle",Stationary,"ABC Supplies","Chennai WH",833,70,159.54,61.68,,North
ORD003926,2024/01/20,P281,Pen,Stationary,"Global Distributors","Delhi WH",429,22,119.27,167.15,6,West
ORD003927,,P232,"Cleaning Liquid",Utilities,"XYZ Traders","Chennai WH",782,32,188.21,191.19,1,North
ORD003928,2024-13-01,P233,Marker,Utilities,"XYZ Traders","Delhi WH",452,52,209.73,235.93,2,North
ORD003929,2024/06/08,P238,"Printer Paper",Maintenance,"ABC Supplies","Mumbai WH",22,123,186.38,109.82,2,North
ORD003930,,P187,Marker,Maintenance,"Global Distributors","Pune WH",?,156,99.58,190.68,7,North
ORD003911,2024/07/22,P258,Notebook,Stationary,"XYZ Traders","Pune WH",748,64,81.35,306.47,,North
ORD003912,,P112,Marker,Utilities,"ABC Supplies","Pune WH",875,NULL,186.7,283.86,two,East
ORD003913,22/04/2024,P101,"Printer Paper",Utilities,"XYZ Traders","Pune WH",800,0,177.21,167.41,10,East
ORD003914,2024/06/01,P282,Notebook,Maintenance,"ABC Supplies","Pune WH",479,0,?,315.51,4,South
ORD003915,2024/04/18,P165,"Water Bottle",Maintenance,"LMN Corp","Pune WH",22,77,119.46,319.79,,East
ORD003916,2024/11/11,P272,"Water Bottle",Stationary,"ABC Supplies","Mumbai WH",?,0,200.58,126.72,10,West
ORD003917,2024-13-01,P264,Marker,Stationary,"LMN Corp","Delhi WH",277,0,19.84,110.46,4,South
ORD003918,2024/03/14,P264,Marker,Stationary,"ABC Supplies","Pune WH",?,0,153.37,NULL,5,West
ORD003919,,P151,"Water Bottle",Stationary,"Global Distributors","Mumbai WH",268,195,103.5,77.6,5,North
ORD003920,,P243,Pen,Utilities,"Global Distributors","Delhi WH",?,60,85.84,201.46,,East
ORD003901,2024-13-01,P193,"Printer Paper",Maintenance,"XYZ Traders","Chennai WH",994,179,21.84,NULL,two,West
ORD003902,22/07/2024,P171,"Printer Paper",Utilities,"XYZ Traders","Delhi WH",NULL,177,?,58,2,South
ORD003903,,P176,Notebook,Stationary,"Global Distributors","Delhi WH",940,24,160.68,117.62,9,South
ORD003904,08/01/2024,P258,"Cleaning Liquid",Stationary,"LMN Corp","Mumbai WH",NULL,NULL,204.67,84.45,1,East
ORD003905,,P227,Pen,Stationary,"Global Distributors","Chennai WH",-50,141,149.71,327.37,2,East
ORD003906,2024/11/04,P205,"Printer Paper",Maintenance,"XYZ Traders","Pune WH",514,114,98.7,132.14,3,South
ORD003907,19/05/2024,P281,Pen,Stationary,"ABC Supplies","Mumbai WH",82,120,64.3,272.46,4,South
ORD003908,04/06/2024,P102,"Water Bottle",Maintenance,"Global Distributors","Mumbai WH",557,172,105.07,124.25,7,East
ORD003909,2024-13-01,P231,"Printer Paper",Stationary,"ABC Supplies","Delhi WH",?,33,97.28,283.15,3,East
ORD003910,2024/04/28,P202,Marker,Utilities,"XYZ Traders","Mumbai WH",?,109,77.32,185.9,2,East
ORD002091,22/11/2024,P124,"Cleaning Liquid",Stationary,"XYZ Traders","Delhi WH",450,97,74.9,279.94,3,North
ORD002092,,P136,Pen,Utilities,"ABC Supplies","Chennai WH",?,32,117.47,268.84,,East
ORD002093,2024/07/29,P248,"Cleaning Liquid",Maintenance,"LMN Corp","Delhi WH",91,64,158.83,121.59,3,South
ORD002094,,P216,Notebook,Maintenance,"Global Distributors","Mumbai WH",344,118,160.64,338,two,North
ORD002095,17/02/2024,P167,Notebook,Utilities,"LMN Corp","Mumbai WH",170,60,134.8,83.69,1,East
ORD002096,2024-08-22,P213,"Cleaning Liquid",Maintenance,"XYZ Traders","Pune WH",660,161,83.03,251.24,two,North
ORD002097,05/09/2024,P173,"Water Bottle",Maintenance,"ABC Supplies","Pune WH",508,67,146.74,331.55,9,North
ORD002098,2024/07/01,P278,"Cleaning Liquid",Stationary,"LMN Corp","Mumbai WH",633,158,168.48,321.55,,East
ORD002099,23/12/2024,P211,"Cleaning Liquid",Utilities,"XYZ Traders","Delhi WH",NULL,2,66.86,NULL,7,North
ORD002100,2024/06/09,P162,Notebook,Utilities,"Global Distributors","Chennai WH",52,156,147.23,347.27,3,North
ORD002081,,P151,"Cleaning Liquid",Stationary,"LMN Corp","Mumbai WH",846,116,?,331.02,2,West
ORD002082,2024-13-01,P196,Notebook,Utilities,"Global Distributors","Delhi WH",582,141,?,NULL,1,West
ORD002083,,P285,"Cleaning Liquid",Utilities,"LMN Corp","Pune WH",?,103,44.48,NULL,,North
ORD002084,22/01/2024,P105,"Cleaning Liquid",Maintenance,"Global Distributors","Chennai WH",NULL,1,181.15,107.53,2,West
ORD002085,,P245,"Water Bottle",Utilities,"LMN Corp","Mumbai WH",339,164,146.22,208.81,2,East
ORD002086,2024/04/27,P272,Pen,Stationary,"LMN Corp","Pune WH",249,88,58.9,247.98,10,North
ORD002087,2024/12/08,P299,Notebook,Maintenance,"Global Distributors","Delhi WH",396,35,185.87,81.49,,East
ORD002088,,P157,"Water Bottle",Stationary,"XYZ Traders","Delhi WH",443,172,202.78,219.71,,East
ORD002089,,P102,"Water Bottle",Stationary,"Global Distributors","Mumbai WH",787,134,148.85,94.84,8,East
ORD002090,,P223,Notebook,Stationary,"XYZ Traders","Chennai WH",756,NULL,147.01,50.33,2,West
ORD002071,,P107,"Cleaning Liquid",Stationary,"Global Distributors","Mumbai WH",NULL,196,25.76,242.64,1,South
ORD002072,2024/10/25,P117,"Cleaning Liquid",Utilities,"ABC Supplies","Delhi WH",577,89,78.87,200.74,5,East
ORD002073,2024-13-01,P241,Pen,Utilities,"ABC Supplies","Mumbai WH",744,NULL,156.94,226.92,10,East
ORD002074,,P265,Pen,Utilities,"ABC Supplies","Pune WH",NULL,194,187.01,62.88,7,East
ORD002075,,P111,"Printer Paper",Stationary,"XYZ Traders","Chennai WH",-50,168,81,93.02,7,East
ORD002076,,P180,"Cleaning Liquid",Utilities,"XYZ Traders","Mumbai WH",165,26,25.55,136.17,5,East
ORD002077,2024-13-01,P280,"Water Bottle",Maintenance,"XYZ Traders","Chennai WH",812,104,88.32,267.55,3,North
ORD002078,2024/08/31,P232,Notebook,Utilities,"Global Distributors","Delhi WH",NULL,42,13.83,185.82,5,West
ORD002079,25/10/2024,P108,"Water Bottle",Utilities,"Global Distributors","Chennai WH",191,187,118.3,302.99,,West
ORD002080,,P244,"Cleaning Liquid",Utilities,"XYZ Traders","Chennai WH",?,10,156.15,169.1,two,East
ORD002061,2024-13-01,P201,Notebook,Utilities,"LMN Corp","Pune WH",336,66,65.32,131.75,2,South
ORD002062,,P251,Pen,Maintenance,"XYZ Traders","Delhi WH",224,125,159.59,224.99,two,North
ORD002063,,P272,Notebook,Utilities,"ABC Supplies","Mumbai WH",-50,0,58.43,162.39,1,North
ORD002064,16/04/2024,P112,Pen,Maintenance,"XYZ Traders","Chennai WH",870,11,90.62,86.6,1,West
ORD002065,23/02/2024,P222,Marker,Stationary,"LMN Corp","Mumbai WH",528,128,142.63,294.26,8,West
ORD002066,2024/02/10,P237,"Printer Paper",Utilities,"Global Distributors","Pune WH",536,150,121.09,278.37,9,East
ORD002067,2024/02/19,P203,Notebook,Utilities,"XYZ Traders","Delhi WH",127,70,174.26,185.93,6,West
ORD002068,,P202,Pen,Stationary,"ABC Supplies","Pune WH",880,188,124.61,171.87,4,West
ORD002069,2024-13-01,P298,"Printer Paper",Stationary,"ABC Supplies","Delhi WH",182,56,147.93,216.73,10,South
ORD002070,2024/01/02,P185,"Printer Paper",Utilities,"XYZ Traders","Mumbai WH",149,25,140.79,136.83,2,West
ORD002051,2024-13-01,P155,Pen,Stationary,"ABC Supplies","Chennai WH",916,164,105.79,253.61,8,West
ORD002052,2024-11-22,P248,"Printer Paper",Maintenance,"LMN Corp","Pune WH",NULL,59,27.21,337.49,two,North
ORD002053,,P248,Pen,Utilities,"Global Distributors","Delhi WH",?,93,169.56,334.57,5,North
ORD002054,21/06/2024,P263,"Water Bottle",Maintenance,"LMN Corp","Delhi WH",236,14,49.42,80.33,,North
ORD002055,,P189,"Cleaning Liquid",Maintenance,"ABC Supplies","Chennai WH",928,0,129.83,329.27,7,West
ORD002056,,P118,"Printer Paper",Maintenance,"LMN Corp","Chennai WH",?,102,20.31,166.49,2,East
ORD002057,2024/04/13,P241,"Water Bottle",Stationary,"LMN Corp","Pune WH",NULL,183,98.56,92.17,two,South
ORD002058,2024-13-01,P252,Notebook,Utilities,"Global Distributors","Chennai WH",NULL,45,50.54,288.85,5,South
ORD002059,2024/07/18,P229,Marker,Stationary,"XYZ Traders","Delhi WH",98,64,128.18,NULL,2,South
ORD002060,2024/05/13,P257,"Cleaning Liquid",Maintenance,"LMN Corp","Chennai WH",759,87,64.75,131.81,3,West
ORD002041,03/01/2024,P241,Marker,Utilities,"LMN Corp","Delhi WH",NULL,182,86.58,62.72,10,North
ORD002042,2024/12/09,P256,"Printer Paper",Stationary,"ABC Supplies","Delhi WH",272,69,156.59,290.49,8,East
ORD002043,2024/07/21,P282,"Cleaning Liquid",Maintenance,"ABC Supplies","Mumbai WH",696,136,39.72,253.34,10,West
ORD002044,18/07/2024,P235,"Water Bottle",Maintenance,"XYZ Traders","Mumbai WH",929,149,61.95,109.73,4,South
ORD002045,19/07/2024,P185,Pen,Stationary,"XYZ Traders","Pune WH",660,67,53.96,91.98,8,South
ORD002046,06/09/2024,P297,"Cleaning Liquid",Utilities,"Global Distributors","Mumbai WH",468,101,58.38,58.56,10,South
ORD002047,,P152,"Water Bottle",Stationary,"Global Distributors","Chennai WH",NULL,151,?,236.12,2,East
ORD002048,2024/09/20,P153,Notebook,Stationary,"Global Distributors","Delhi WH",969,182,151.53,124.42,1,North
